latitude,longitude,hemisphere_ns,hemisphere_ew,location_quality,location_key
20.53072,56.67097,north,east,valid,15921
20.55037,56.6854,north,east,valid,15922
20.545,56.67333,north,east,valid,15923
21.04,57.315,north,east,valid,15924
20.8825,57.35723,north,east,valid,15925
20.79325,57.35065,north,east,valid,15926
20.59517,56.83023,north,east,valid,15927
20.47928,56.82898,north,east,valid,15928
20.47928,56.75442,north,east,valid,15929
20.47955,56.74435,north,east,valid,15930
20.43822,56.70383,north,east,valid,15931
20.33928,56.56445,north,east,valid,15932
20.01585,56.55805,north,east,valid,15933
20.02557,56.55827,north,east,valid,15934
20.0136,56.55787,north,east,valid,15935
20.097,56.62447,north,east,valid,15936
20.15998,56.64625,north,east,valid,15937
20.99782,57.29495,north,east,valid,15938
20.9964,57.28787,north,east,valid,15939
21.08787,56.94128,north,east,valid,15940
20.51132,57.29287,north,east,valid,15941
20.38612,56.93883,north,east,valid,15942
20.05168,56.50583,north,east,valid,15943
20.09742,56.62852,north,east,valid,15944
20.16558,56.62803,north,east,valid,15945
20.2454,56.51588,north,east,valid,15946
20.01022,56.52188,north,east,valid,15947
20.92257,57.13617,north,east,valid,15948
20.25523,56.54143,north,east,valid,15949
20.3953,56.58882,north,east,valid,15950
20.4429,56.65422,north,east,valid,15951
20.44538,56.65542,north,east,valid,15952
20.59788,56.97882,north,east,valid,15953
20.78617,57.14967,north,east,valid,15954
21.27632,57.11877,north,east,valid,15955
21.2921,57.178,north,east,valid,15956
20.95935,56.9719,north,east,valid,15957
20.27317,56.63413,north,east,valid,15958
20.2926,56.64225,north,east,valid,15959
21.26845,57.12872,north,east,valid,15960
20.53333,57.3,north,east,valid,15961
20.19867,56.80917,north,east,valid,15962
20.7025,57.11117,north,east,valid,15963
20.52783,57.4045,north,east,valid,15964
20.21167,56.60467,north,east,valid,15965
20.532,57.335,north,east,valid,15966
20.76467,57.26967,north,east,valid,15967
20.12617,56.56283,north,east,valid,15968
20.78533,57.26867,north,east,valid,15969
20.53,57.367,north,east,valid,15970
20.61667,57.03333,north,east,valid,15971
20.38333,56.76667,north,east,valid,15972
20.564,56.6655,north,east,valid,15973
21.25452,56.503,north,east,valid,15974
21.28998,56.58092,north,east,valid,15975
21.20007,56.7355,north,east,valid,15976
21.01217,56.77957,north,east,valid,15977
20.9393,56.9045,north,east,valid,15978
20.89607,56.92607,north,east,valid,15979
20.90623,56.94885,north,east,valid,15980
20.12538,56.55335,north,east,valid,15981
20.71282,57.12162,north,east,valid,15982
20.72722,57.10742,north,east,valid,15983
20.35648,56.54885,north,east,valid,15984
20.35638,56.55142,north,east,valid,15985
20.37153,56.51082,north,east,valid,15986
20.37165,56.51017,north,east,valid,15987
20.42087,56.50033,north,east,valid,15988
20.40432,56.64205,north,east,valid,15989
20.40702,56.65228,north,east,valid,15990
20.41533,56.6655,north,east,valid,15991
21.03712,57.2311,north,east,valid,15992
20.9645,56.72033,north,east,valid,15993
20.52596,56.79725,north,east,valid,15994
20.03024,56.64801,north,east,valid,15995
21.00633,57.32183,north,east,valid,15996
20.13452,56.58977,north,east,valid,15997
20.26653,56.51653,north,east,valid,15998
20.3806,56.59342,north,east,valid,15999
20.40138,56.63825,north,east,valid,16000
20.53738,56.98917,north,east,valid,16001
20.39561,56.63589,north,east,valid,16002
21.10707,57.04363,north,east,valid,16003
21.0597,57.27632,north,east,valid,16004
21.05918,57.2762,north,east,valid,16005
20.76578,57.28332,north,east,valid,16006
20.51228,57.28327,north,east,valid,16007
20.51182,57.28693,north,east,valid,16008
20.38848,57.00298,north,east,valid,16009
20.53812,56.66567,north,east,valid,16010
20.59947,57.14294,north,east,valid,16011
20.09977,56.70507,north,east,valid,16012
20.23798,56.93035,north,east,valid,16013
20.50483,56.83407,north,east,valid,16014
20.4247,56.65013,north,east,valid,16015
20.77045,57.08912,north,east,valid,16016
20.59627,57.15917,north,east,valid,16017
20.0992,56.59838,north,east,valid,16018
20.24095,56.6424,north,east,valid,16019
20.05132,56.59222,north,east,valid,16020
21.04035,57.04358,north,east,valid,16021
20.17417,56.51111,north,east,valid,16022
21.06733,57.26767,north,east,valid,16023
-32.08333,21.33333,south,east,valid,16024
53.4,18.45,north,east,valid,16025
38.46667,-100.93333,north,west,valid,16026
-87.03333,-148.0,south,west,valid,16027
36.76667,-86.16667,north,west,valid,16028
32.5,-101.0,north,west,valid,16029
32.93333,-102.58333,north,west,valid,16030
32.91722,-102.5,north,west,valid,16031
32.98333,-102.56667,north,west,valid,16032
52.26667,15.55,north,east,valid,16033
-30.58333,125.21667,south,east,valid,16034
20.81833,12.97333,north,east,valid,16035
39.36667,-100.63333,north,west,valid,16036
39.3,-102.83333,north,west,valid,16037
39.27667,-102.88667,north,west,valid,16038
49.75,14.41667,north,east,valid,16039
39.53333,-100.56667,north,west,valid,16040
35.28333,-112.86667,north,west,valid,16041
32.4,-87.0,north,west,valid,16042
32.68333,-102.61667,north,west,valid,16043
32.54333,-102.705,north,west,valid,16044
32.55,-102.39167,north,west,valid,16045
32.71667,-102.65,north,west,valid,16046
32.70038,-102.67268,north,west,valid,16047
39.83333,-96.06667,north,west,valid,16048
42.91667,-76.78333,north,west,valid,16049
41.78333,-84.18333,north,west,valid,16050
-24.55,-69.06667,south,west,valid,16051
34.26889,-101.64722,north,west,valid,16052
-19.36775,-66.96787,south,west,valid,16053
60.5,57.0,north,east,valid,16054
62.9,152.43333,north,east,valid,16055
37.2375,-92.78694,north,west,valid,16056
32.4,-102.58333,north,west,valid,16057
30.55383,57.78417,north,east,valid,16058
18.185,55.11,north,east,valid,16059
18.70728,55.72135,north,east,valid,16060
18.18233,55.50183,north,east,valid,16061
18.21432,55.71322,north,east,valid,16062
18.44728,55.92163,north,east,valid,16063
18.52632,55.93298,north,east,valid,16064
18.86795,55.45073,north,east,valid,16065
18.87253,55.47592,north,east,valid,16066
18.88868,55.43785,north,east,valid,16067
18.90015,55.59347,north,east,valid,16068
18.94255,55.63143,north,east,valid,16069
18.98645,55.58648,north,east,valid,16070
18.99932,55.49522,north,east,valid,16071
18.974,55.089,north,east,valid,16072
18.65148,55.14188,north,east,valid,16073
18.65388,55.1467,north,east,valid,16074
18.89837,55.58187,north,east,valid,16075
18.911,55.5569,north,east,valid,16076
18.91123,55.55702,north,east,valid,16077
33.7,-101.93333,north,west,valid,16078
42.5,114.0,north,east,valid,16079
38.77083,-101.79833,north,west,valid,16080
39.53333,-103.33333,north,west,valid,16081
34.125,-115.56333,north,west,valid,16082
35.765,140.41,north,east,valid,16083
38.7,-100.35,north,west,valid,16084
38.66667,-120.93333,north,west,valid,16085
36.7,137.36667,north,east,valid,16086
39.5,140.2,north,east,valid,16087
18.508,53.98733,north,east,valid,16088
18.5875,53.91417,north,east,valid,16089
18.5695,53.91017,north,east,valid,16090
18.58433,53.91367,north,east,valid,16091
18.46617,53.83417,north,east,valid,16092
18.415,53.98833,north,east,valid,16093
18.2925,53.5675,north,east,valid,16094
18.54167,53.99833,north,east,valid,16095
18.56333,53.92667,north,east,valid,16096
18.55,53.97,north,east,valid,16097
18.55833,53.91333,north,east,valid,16098
18.56167,53.97167,north,east,valid,16099
18.49167,53.88167,north,east,valid,16100
18.32883,53.886,north,east,valid,16101
18.54908,53.9229,north,east,valid,16102
18.4384,53.96892,north,east,valid,16103
18.42322,53.60905,north,east,valid,16104
18.53733,53.93312,north,east,valid,16105
18.5475,53.8935,north,east,valid,16106
18.55927,53.89155,north,east,valid,16107
18.60453,53.88757,north,east,valid,16108
18.1672,53.84555,north,east,valid,16109
18.55287,53.98743,north,east,valid,16110
18.55473,53.99687,north,east,valid,16111
18.1074,53.8319,north,east,valid,16112
18.12303,53.75478,north,east,valid,16113
18.1413,53.91205,north,east,valid,16114
18.14277,53.80753,north,east,valid,16115
18.1501,53.80047,north,east,valid,16116
18.1536,53.77487,north,east,valid,16117
18.21335,53.84675,north,east,valid,16118
18.041,53.69267,north,east,valid,16119
18.34725,53.7477,north,east,valid,16120
18.42062,54.05058,north,east,valid,16121
18.42957,54.04127,north,east,valid,16122
18.50755,53.99325,north,east,valid,16123
18.54202,53.93747,north,east,valid,16124
18.54588,53.93378,north,east,valid,16125
18.54723,53.95703,north,east,valid,16126
18.54777,53.95012,north,east,valid,16127
18.55282,53.9355,north,east,valid,16128
18.57452,53.8161,north,east,valid,16129
18.59243,53.81247,north,east,valid,16130
18.15317,53.84195,north,east,valid,16131
18.15169,53.94822,north,east,valid,16132
18.54864,53.9505,north,east,valid,16133
18.54744,53.99428,north,east,valid,16134
18.54747,53.99986,north,east,valid,16135
18.20355,53.81112,north,east,valid,16136
18.62618,53.91583,north,east,valid,16137
18.6262,53.9156,north,east,valid,16138
18.52173,53.80392,north,east,valid,16139
18.55185,53.90912,north,east,valid,16140
18.54353,53.97635,north,east,valid,16141
18.19152,53.8129,north,east,valid,16142
18.19028,53.80828,north,east,valid,16143
18.19232,53.80368,north,east,valid,16144
18.65415,53.92847,north,east,valid,16145
18.18898,53.80485,north,east,valid,16146
18.65213,53.92715,north,east,valid,16147
18.24983,53.99637,north,east,valid,16148
18.25095,53.99868,north,east,valid,16149
18.25285,53.99867,north,east,valid,16150
18.25373,53.99875,north,east,valid,16151
18.25375,53.99863,north,east,valid,16152
18.25438,53.99838,north,east,valid,16153
18.25305,53.99552,north,east,valid,16154
18.25423,53.998,north,east,valid,16155
18.25465,53.99447,north,east,valid,16156
18.25862,53.99213,north,east,valid,16157
18.25873,53.9932,north,east,valid,16158
18.25872,53.9932,north,east,valid,16159
18.25868,53.99323,north,east,valid,16160
18.25795,53.99355,north,east,valid,16161
18.25795,53.99342,north,east,valid,16162
18.25805,53.99318,north,east,valid,16163
18.25813,53.99317,north,east,valid,16164
18.25802,53.99347,north,east,valid,16165
18.25818,53.99313,north,east,valid,16166
18.25838,53.99282,north,east,valid,16167
18.25875,53.99245,north,east,valid,16168
18.25942,53.99298,north,east,valid,16169
18.25883,53.99285,north,east,valid,16170
18.25902,53.99177,north,east,valid,16171
18.25932,53.99108,north,east,valid,16172
18.25432,53.99733,north,east,valid,16173
18.25435,53.99495,north,east,valid,16174
18.25393,53.99697,north,east,valid,16175
18.254,53.99872,north,east,valid,16176
18.25387,53.99783,north,east,valid,16177
18.25147,53.99885,north,east,valid,16178
18.25145,53.99693,north,east,valid,16179
18.2517,53.9981,north,east,valid,16180
18.25222,53.99795,north,east,valid,16181
18.25188,53.998,north,east,valid,16182
18.25087,53.99695,north,east,valid,16183
18.25072,53.99667,north,east,valid,16184
18.25217,53.99737,north,east,valid,16185
18.25398,53.99522,north,east,valid,16186
18.25423,53.99485,north,east,valid,16187
18.2552,53.99703,north,east,valid,16188
18.25432,53.9955,north,east,valid,16189
18.25895,53.99373,north,east,valid,16190
18.25985,53.99282,north,east,valid,16191
18.2611,53.99332,north,east,valid,16192
18.26105,53.99233,north,east,valid,16193
18.25928,53.99248,north,east,valid,16194
18.2591,53.99205,north,east,valid,16195
18.33633,53.3335,north,east,valid,16196
18.604167,53.914667,north,east,valid,16197
18.56667,53.83333,north,east,valid,16198
18.55712,53.91382,north,east,valid,16199
18.2525,53.998,north,east,valid,16200
18.6066,53.96015,north,east,valid,16201
18.54908,53.97798,north,east,valid,16202
18.32333,53.38767,north,east,valid,16203
18.60667,53.95117,north,east,valid,16204
18.60417,53.96833,north,east,valid,16205
18.36442,53.59686,north,east,valid,16206
18.63578,53.90467,north,east,valid,16207
18.54362,53.99125,north,east,valid,16208
18.54717,53.9381,north,east,valid,16209
18.22012,53.82097,north,east,valid,16210
40.31667,126.91667,north,east,valid,16211
39.76667,-76.66667,north,west,valid,16212
41.05,-102.9,north,west,valid,16213
27.15,-104.9,north,west,valid,16214
-40.8,-67.48333,south,west,valid,16215
33.0,-107.5,north,west,valid,16216
-22.9,-69.35,south,west,valid,16217
-25.16667,-69.28333,south,west,valid,16218
32.5,-115.5,north,west,valid,16219
22.78333,4.15,north,east,valid,16220
35.51752,-116.17607,north,west,valid,16221
32.48333,-111.56667,north,west,valid,16222
41.23333,-104.98333,north,west,valid,16223
35.37333,-116.125,north,west,valid,16224
35.34443,-116.11485,north,west,valid,16225
-31.88333,141.2,south,east,valid,16226
34.53333,-101.18333,north,west,valid,16227
54.3,48.4,north,east,valid,16228
-33.85,18.95,south,east,valid,16229
31.0,11.66667,north,east,valid,16230
30.91667,11.78333,north,east,valid,16231
30.9,11.78333,north,east,valid,16232
30.96667,11.61667,north,east,valid,16233
18.31667,73.91667,north,east,valid,16234
14.0,-11.0,north,west,valid,16235
28.5,25.5,north,east,valid,16236
49.25,-111.86667,north,west,valid,16237
33.43333,-101.75,north,west,valid,16238
-30.25,126.33333,south,east,valid,16239
-30.48333,126.25,south,east,valid,16240
-30.3,126.03333,south,east,valid,16241
-30.36667,126.18333,south,east,valid,16242
-30.17367,126.29233,south,east,valid,16243
-30.16667,126.40433,south,east,valid,16244
-30.16,126.38667,south,east,valid,16245
-30.2,126.5,south,east,valid,16246
-30.16283,126.40833,south,east,valid,16247
-30.15,126.42833,south,east,valid,16248
-30.16333,126.4085,south,east,valid,16249
-30.16867,126.28717,south,east,valid,16250
-30.12417,126.4515,south,east,valid,16251
-30.0275,126.27017,south,east,valid,16252
-30.03183,126.27283,south,east,valid,16253
-30.01283,126.25783,south,east,valid,16254
-30.10233,126.3515,south,east,valid,16255
-30.10517,126.35,south,east,valid,16256
-30.1135,126.25117,south,east,valid,16257
-30.11833,126.24767,south,east,valid,16258
-30.1065,126.26267,south,east,valid,16259
-30.10867,126.26033,south,east,valid,16260
-30.1055,126.2555,south,east,valid,16261
-30.17917,126.40056,south,east,valid,16262
-30.17361,126.43444,south,east,valid,16263
-30.16028,126.34833,south,east,valid,16264
33.11861,-102.74056,north,west,valid,16265
34.65,-91.58333,north,west,valid,16266
26.68333,-11.73333,north,west,valid,16267
39.83333,-99.01667,north,west,valid,16268
37.13333,-88.4,north,west,valid,16269
34.0,-83.16667,north,west,valid,16270
36.41667,-80.0,north,west,valid,16271
35.98333,-85.85,north,west,valid,16272
40.95465,-118.49693,north,west,valid,16273
33.58333,-102.16667,north,west,valid,16274
32.71667,-100.91667,north,west,valid,16275
32.15833,-111.11333,north,west,valid,16276
33.7,-83.7,north,west,valid,16277
-29.05,-51.43333,south,west,valid,16278
23.63333,-103.66667,north,west,valid,16279
32.18333,-97.8,north,west,valid,16280
41.38333,-123.5,north,west,valid,16281
34.03333,-95.58333,north,west,valid,16282
55.4295,55.78727,north,east,valid,16283
41.65,-86.21667,north,west,valid,16284
43.03333,-78.03333,north,west,valid,16285
22.56667,48.3,north,east,valid,16286
21.0,56.66667,north,east,valid,16287
34.26667,-101.25,north,west,valid,16288
44.50642,-81.37217,north,west,valid,16289
34.00111,-102.12833,north,west,valid,16290
36.25,-101.21667,north,west,valid,16291
36.34611,-97.185,north,west,valid,16292
37.38333,-102.63333,north,west,valid,16293
37.48333,-102.67667,north,west,valid,16294
34.34444,-102.22361,north,west,valid,16295
52.0,-108.3,north,west,valid,16296
40.801,-114.701,north,west,valid,16297
40.792,-114.708,north,west,valid,16298
32.0,-98.0,north,west,valid,16299
58.61667,98.93333,north,east,valid,16300
40.45,-100.75,north,west,valid,16301
-25.06667,14.88333,south,east,valid,16302
37.75,-90.5,north,west,valid,16303
37.96667,-90.31667,north,west,valid,16304
31.73333,-101.505,north,west,valid,16305
39.4,-100.03333,north,west,valid,16306
34.31833,-103.47167,north,west,valid,16307
36.7845,-114.94967,north,west,valid,16308
-30.46667,141.08333,south,east,valid,16309
32.4375,-81.91667,north,west,valid,16310
38.21667,-79.05,north,west,valid,16311
46.83667,6.49472,north,east,valid,16312
50.5,12.5,north,east,valid,16313
34.21,-101.39,north,west,valid,16314
40.6,-103.18333,north,west,valid,16315
-84.2,-86.0,south,west,valid,16316
36.2058,-116.17042,north,west,valid,16317
36.20758,-116.16918,north,west,valid,16318
36.21153,-116.16785,north,west,valid,16319
36.25547,-116.18552,north,west,valid,16320
36.22907,-116.17935,north,west,valid,16321
36.23728,-116.1722,north,west,valid,16322
36.23722,-116.17242,north,west,valid,16323
36.23743,-116.17223,north,west,valid,16324
36.17557,-116.159,north,west,valid,16325
36.18472,-116.14342,north,west,valid,16326
36.21017,-116.16825,north,west,valid,16327
36.235,-116.18358,north,west,valid,16328
-23.25556,116.90083,south,east,valid,16329
40.63783,-103.69717,north,west,valid,16330
37.28333,-102.2,north,west,valid,16331
39.22167,-102.59,north,west,valid,16332
-32.86667,134.28333,south,east,valid,16333
29.30167,-103.5,north,west,valid,16334
35.98728,-115.85828,north,west,valid,16335
37.5,-100.83333,north,west,valid,16336
24.63633,-14.71633,north,west,valid,16337
46.4,30.8,north,east,valid,16338
32.98333,-102.37833,north,west,valid,16339
