meteorite_id,location_key,time_key,classification_key,mass_g,severity_score,mass_category,fall_found_flag,location_quality
24839,17024,11,137,49.7,1.0,small,found,valid
24840,17024,11,137,205.0,2.0,medium,found,valid
24841,17024,11,137,19.01,1.0,small,found,valid
24842,17024,11,137,14.1,1.0,small,found,valid
24843,17024,11,137,25.4,1.0,small,found,valid
24844,17024,11,137,81.7,1.0,small,found,valid
24845,17024,11,137,61.2,1.0,small,found,valid
24846,17024,11,137,11.92,1.0,small,found,valid
24847,17024,11,137,23.73,1.0,small,found,valid
24848,17024,11,137,11.87,1.0,small,found,valid
24849,17024,11,137,85.7,1.0,small,found,valid
24850,17024,11,137,7.03,1.0,tiny,found,valid
24851,17024,11,137,8.33,1.0,tiny,found,valid
24852,17024,11,137,10.3,1.0,small,found,valid
24853,17024,11,137,10.06,1.0,small,found,valid
24854,17024,11,137,91.8,1.0,small,found,valid
24855,17024,11,137,13.1,1.0,small,found,valid
24856,17024,11,137,33.06,1.0,small,found,valid
24857,17024,11,137,29.82,1.0,small,found,valid
24858,17024,11,137,54.69,1.0,small,found,valid
24859,17024,11,137,26.32,1.0,small,found,valid
24860,17024,11,137,17.82,1.0,small,found,valid
24861,17024,11,137,43.04,1.0,small,found,valid
24862,17024,11,137,32.43,1.0,small,found,valid
24863,17024,11,137,46.66,1.0,small,found,valid
24864,17024,11,137,33.22,1.0,small,found,valid
24865,17024,11,137,5.99,1.0,tiny,found,valid
24866,17024,11,137,55.27,1.0,small,found,valid
24867,17024,11,137,16.17,1.0,small,found,valid
24868,17024,11,137,11.54,1.0,small,found,valid
24869,17024,11,135,134.5,2.0,medium,found,valid
24870,17024,11,137,112.1,2.0,medium,found,valid
24871,17024,11,137,11.54,1.0,small,found,valid
24872,17024,11,137,80.5,1.0,small,found,valid
24873,17024,11,135,220.2,2.0,medium,found,valid
24874,17024,11,137,16.31,1.0,small,found,valid
24875,17024,11,138,301.2,2.0,medium,found,valid
24876,17024,11,135,124.0,2.0,medium,found,valid
24877,17024,11,137,13.14,1.0,small,found,valid
24878,17024,11,137,19.07,1.0,small,found,valid
24879,17024,11,137,33.74,1.0,small,found,valid
24880,17024,11,137,20.41,1.0,small,found,valid
24881,17024,11,137,6.64,1.0,tiny,found,valid
24882,17024,11,137,2.85,1.0,tiny,found,valid
24883,17024,11,137,7.45,1.0,tiny,found,valid
24884,17024,11,137,16.51,1.0,small,found,valid
24885,17024,11,135,116.1,2.0,medium,found,valid
24886,17024,11,137,6.55,1.0,tiny,found,valid
24887,17024,11,137,7.96,1.0,tiny,found,valid
24888,17024,11,137,11.37,1.0,small,found,valid
24889,17024,11,137,34.59,1.0,small,found,valid
24890,17024,11,137,11.93,1.0,small,found,valid
24891,17024,11,137,9.91,1.0,tiny,found,valid
24892,17024,11,137,12.85,1.0,small,found,valid
24893,17024,11,137,6.27,1.0,tiny,found,valid
24894,17024,11,137,3.13,1.0,tiny,found,valid
24895,17024,11,137,8.07,1.0,tiny,found,valid
24896,17024,11,137,1.61,1.0,tiny,found,valid
24897,17024,11,137,6.8,1.0,tiny,found,valid
24898,17024,11,137,2.86,1.0,tiny,found,valid
24899,17024,11,137,8.29,1.0,tiny,found,valid
24900,17024,11,137,13.5,1.0,small,found,valid
24901,17024,11,137,35.75,1.0,small,found,valid
24902,17024,11,137,14.74,1.0,small,found,valid
24903,17024,11,137,10.87,1.0,small,found,valid
24904,17024,11,137,9.19,1.0,tiny,found,valid
24905,17024,11,137,18.49,1.0,small,found,valid
24906,17024,11,137,6.74,1.0,tiny,found,valid
24907,17024,11,137,13.01,1.0,small,found,valid
24908,17024,11,137,14.61,1.0,small,found,valid
24909,17024,11,137,10.75,1.0,small,found,valid
24910,17024,11,137,6.92,1.0,tiny,found,valid
24911,17024,11,137,9.03,1.0,tiny,found,valid
24912,17024,11,137,7.61,1.0,tiny,found,valid
24913,17024,11,137,0.75,1.0,tiny,found,valid
24914,17024,11,137,1.66,1.0,tiny,found,valid
24915,17024,11,137,8.9,1.0,tiny,found,valid
24916,17024,11,137,9.54,1.0,tiny,found,valid
24917,17024,11,137,68.1,1.0,small,found,valid
24918,17024,11,137,18.65,1.0,small,found,valid
24919,17024,11,137,21.83,1.0,small,found,valid
24920,17024,11,137,14.85,1.0,small,found,valid
24921,17024,11,137,16.47,1.0,small,found,valid
24922,17024,11,137,9.38,1.0,tiny,found,valid
24923,17024,11,137,26.65,1.0,small,found,valid
24924,17024,11,226,7.39,1.0,tiny,found,valid
24925,17024,11,137,38.7,1.0,small,found,valid
24926,17024,11,137,25.74,1.0,small,found,valid
24927,17024,11,137,8.19,1.0,tiny,found,valid
24928,17024,11,137,80.9,1.0,small,found,valid
24929,17024,11,137,20.46,1.0,small,found,valid
24930,17024,11,137,11.81,1.0,small,found,valid
24931,17024,11,137,10.98,1.0,small,found,valid
24932,17024,11,137,5.08,1.0,tiny,found,valid
24933,17024,11,137,9.2,1.0,tiny,found,valid
24934,17024,11,137,14.27,1.0,small,found,valid
24935,17024,11,137,12.05,1.0,small,found,valid
24936,17024,11,137,9.62,1.0,tiny,found,valid
24937,17024,11,137,4.84,1.0,tiny,found,valid
24938,17024,11,137,7.82,1.0,tiny,found,valid
24939,17024,11,137,6.0,1.0,tiny,found,valid
24940,17024,11,137,5.85,1.0,tiny,found,valid
24941,17024,11,137,3.0,1.0,tiny,found,valid
24942,17024,11,137,8.51,1.0,tiny,found,valid
24943,17024,11,137,3.92,1.0,tiny,found,valid
24944,17024,11,137,11.4,1.0,small,found,valid
24945,17024,11,137,6.89,1.0,tiny,found,valid
24946,17024,11,137,4.12,1.0,tiny,found,valid
24947,17024,11,137,0.33,1.0,tiny,found,valid
24948,17024,11,137,3.36,1.0,tiny,found,valid
24949,17024,11,137,6.61,1.0,tiny,found,valid
24950,17024,11,137,1.3,1.0,tiny,found,valid
24951,17024,11,137,9.03,1.0,tiny,found,valid
24952,17024,11,137,4.6,1.0,tiny,found,valid
24953,17024,11,137,6.48,1.0,tiny,found,valid
24954,17024,11,137,7.76,1.0,tiny,found,valid
24955,17024,11,137,14.25,1.0,small,found,valid
24956,17024,11,137,3.14,1.0,tiny,found,valid
24957,17024,11,137,7.96,1.0,tiny,found,valid
24958,17024,11,137,0.81,1.0,tiny,found,valid
24959,17024,11,137,11.5,1.0,small,found,valid
24960,17024,11,137,7.85,1.0,tiny,found,valid
24961,17024,11,137,12.97,1.0,small,found,valid
24962,17024,11,137,9.82,1.0,tiny,found,valid
24963,17024,11,137,8.73,1.0,tiny,found,valid
24964,17024,11,137,8.18,1.0,tiny,found,valid
24965,17024,11,137,9.96,1.0,tiny,found,valid
24966,17024,11,137,8.33,1.0,tiny,found,valid
24967,17024,11,137,13.44,1.0,small,found,valid
24968,17024,11,137,4.63,1.0,tiny,found,valid
24969,17024,11,137,14.11,1.0,small,found,valid
24970,17024,11,137,5.57,1.0,tiny,found,valid
24971,17024,11,137,21.77,1.0,small,found,valid
24972,17024,11,137,1.69,1.0,tiny,found,valid
24973,17024,11,137,7.49,1.0,tiny,found,valid
24974,17024,11,137,1.4,1.0,tiny,found,valid
24975,17024,11,137,10.18,1.0,small,found,valid
24976,17024,11,137,7.0,1.0,tiny,found,valid
24977,17024,11,137,4.21,1.0,tiny,found,valid
24978,17024,11,137,2.23,1.0,tiny,found,valid
24979,17024,11,137,3.0,1.0,tiny,found,valid
24980,17024,11,137,5.26,1.0,tiny,found,valid
24981,17036,11,147,188.7,2.0,medium,found,valid
24982,16953,11,135,58.57,1.0,small,found,valid
24983,17037,11,105,580.8,2.0,medium,found,valid
24984,16953,11,226,2.95,1.0,tiny,found,valid
24985,16953,11,135,0.56,1.0,tiny,found,valid
24986,16953,11,147,2.0,1.0,tiny,found,valid
24987,17038,11,131,257.2,2.0,medium,found,valid
24988,17039,11,135,46.8,1.0,small,found,valid
24989,16953,11,105,7.4,1.0,tiny,found,valid
24990,16953,11,105,2.46,1.0,tiny,found,valid
24991,17035,11,137,23.2,1.0,small,found,valid
24992,17024,11,137,6.92,1.0,tiny,found,valid
24993,17024,11,137,6.14,1.0,tiny,found,valid
24994,17024,11,137,8.12,1.0,tiny,found,valid
24995,17024,11,137,6.37,1.0,tiny,found,valid
24996,17024,11,137,7.03,1.0,tiny,found,valid
24997,17024,11,137,6.01,1.0,tiny,found,valid
24998,17024,11,137,4.0,1.0,tiny,found,valid
24999,17024,11,137,4.49,1.0,tiny,found,valid
25000,17024,11,137,3.22,1.0,tiny,found,valid
25001,17024,11,137,5.45,1.0,tiny,found,valid
25002,17024,11,137,4.6,1.0,tiny,found,valid
25003,17024,11,137,4.17,1.0,tiny,found,valid
25004,17024,11,137,3.59,1.0,tiny,found,valid
25005,17024,11,137,0.82,1.0,tiny,found,valid
25006,17024,11,137,5.31,1.0,tiny,found,valid
25007,17024,11,137,6.2,1.0,tiny,found,valid
25008,17024,11,137,3.97,1.0,tiny,found,valid
25009,17024,11,137,3.23,1.0,tiny,found,valid
25010,17024,11,137,3.02,1.0,tiny,found,valid
25011,17024,11,137,15.5,1.0,small,found,valid
25012,17024,11,137,5.22,1.0,tiny,found,valid
25013,17024,11,137,4.27,1.0,tiny,found,valid
25014,17024,11,137,1.22,1.0,tiny,found,valid
25015,17024,11,137,2.7,1.0,tiny,found,valid
25016,17024,11,137,0.33,1.0,tiny,found,valid
25017,16953,11,23,89.5,1.0,small,found,valid
25018,17040,11,137,1065.9,3.0,large,found,valid
25019,17041,11,176,4.59,1.0,tiny,found,valid
25020,17042,11,176,10.6,1.0,small,found,valid
25021,16953,11,131,38.01,1.0,small,found,valid
25022,16953,11,131,20.45,1.0,small,found,valid
25023,16953,11,416,35.6,1.0,small,found,valid
25024,17043,11,141,554.7,2.0,medium,found,valid
25025,17044,11,131,2323.8,3.0,large,found,valid
25026,16953,11,226,185.5,2.0,medium,found,valid
25027,16953,11,105,2.83,1.0,tiny,found,valid
25028,17045,11,105,163.2,2.0,medium,found,valid
25029,16953,11,141,1.07,1.0,tiny,found,valid
25030,16953,11,105,7.9,1.0,tiny,found,valid
25031,16953,11,137,1.09,1.0,tiny,found,valid
25032,16953,11,105,45.02,1.0,small,found,valid
25033,16953,11,105,10.55,1.0,small,found,valid
25034,16953,11,147,12.52,1.0,small,found,valid
25035,16953,11,23,8.94,1.0,tiny,found,valid
25036,16953,11,137,11.07,1.0,small,found,valid
25037,17046,11,173,18.9,1.0,small,found,valid
25038,17047,11,288,27.2,1.0,small,found,valid
25039,16953,11,137,5.31,1.0,tiny,found,valid
25040,17048,11,176,150.9,2.0,medium,found,valid
25041,16953,11,141,213.9,2.0,medium,found,valid
25042,16953,187,226,3.23,1.0,tiny,found,valid
25043,16953,187,135,2.96,1.0,tiny,found,valid
25044,16955,187,176,1.61,1.0,tiny,found,valid
25045,16953,187,226,37.14,1.0,small,found,valid
25046,16953,187,105,0.2,1.0,tiny,found,valid
25047,16953,187,131,1.15,1.0,tiny,found,valid
25048,16953,187,226,2.63,1.0,tiny,found,valid
25049,16953,187,236,1.3,1.0,tiny,found,valid
25050,16953,187,141,4.17,1.0,tiny,found,valid
25051,16953,187,137,1.29,1.0,tiny,found,valid
25052,16953,187,239,121.5,2.0,medium,found,valid
25053,16953,187,131,69.9,1.0,small,found,valid
25054,16953,187,147,1.4,1.0,tiny,found,valid
25055,16953,187,226,2.99,1.0,tiny,found,valid
25056,16953,187,239,166.6,2.0,medium,found,valid
25057,16953,187,178,1.49,1.0,tiny,found,valid
25058,16953,187,23,87.2,1.0,small,found,valid
25059,16953,187,147,8.75,1.0,tiny,found,valid
25060,16953,187,147,22.7,1.0,small,found,valid
25061,16953,187,140,9.42,1.0,tiny,found,valid
25062,16953,187,147,2.49,1.0,tiny,found,valid
25063,16953,187,137,5.06,1.0,tiny,found,valid
25064,16953,187,159,1.12,1.0,tiny,found,valid
25065,16953,187,147,2.41,1.0,tiny,found,valid
25066,16953,187,147,0.91,1.0,tiny,found,valid
25067,16953,187,147,1.29,1.0,tiny,found,valid
25068,16953,187,133,0.17,1.0,tiny,found,valid
25069,16953,187,133,6100.0,3.0,large,found,valid
25070,16953,187,560,83.9,1.0,small,found,valid
25071,16953,187,133,14.78,1.0,small,found,valid
25072,16953,187,206,60.2,1.0,small,found,valid
25073,16953,187,226,189.1,2.0,medium,found,valid
25074,16953,187,135,19.1,1.0,small,found,valid
25075,16953,187,105,0.34,1.0,tiny,found,valid
25076,16953,187,105,1.12,1.0,tiny,found,valid
25077,16953,187,105,0.44,1.0,tiny,found,valid
25078,16953,187,105,0.98,1.0,tiny,found,valid
25079,16953,187,105,0.57,1.0,tiny,found,valid
25080,16953,187,105,0.96,1.0,tiny,found,valid
25081,16953,187,105,0.33,1.0,tiny,found,valid
25082,16953,187,105,1.29,1.0,tiny,found,valid
25083,16953,187,105,0.27,1.0,tiny,found,valid
25084,16953,187,105,1.12,1.0,tiny,found,valid
25085,16953,187,105,1.23,1.0,tiny,found,valid
25086,16953,187,105,4.0,1.0,tiny,found,valid
25087,16953,187,105,3.26,1.0,tiny,found,valid
25088,16953,187,105,5.55,1.0,tiny,found,valid
25089,16953,187,105,2.54,1.0,tiny,found,valid
25090,16953,187,105,2.41,1.0,tiny,found,valid
25091,16953,187,105,2.46,1.0,tiny,found,valid
25092,16953,187,105,3.9,1.0,tiny,found,valid
25093,16953,187,105,3.3,1.0,tiny,found,valid
25094,16953,187,105,0.84,1.0,tiny,found,valid
25095,16953,187,105,0.88,1.0,tiny,found,valid
25096,16953,187,105,3.3,1.0,tiny,found,valid
25097,16953,187,105,5.86,1.0,tiny,found,valid
25098,16953,187,105,3.06,1.0,tiny,found,valid
25099,16953,187,105,2.32,1.0,tiny,found,valid
25100,16953,187,105,1.38,1.0,tiny,found,valid
25101,16953,187,105,2.9,1.0,tiny,found,valid
25102,16953,187,105,1.12,1.0,tiny,found,valid
25103,16953,187,105,2.89,1.0,tiny,found,valid
25104,16953,187,105,2.46,1.0,tiny,found,valid
25105,16953,187,105,3.26,1.0,tiny,found,valid
25106,16953,187,105,4.37,1.0,tiny,found,valid
25107,16953,187,105,2.75,1.0,tiny,found,valid
25108,16953,187,105,1.21,1.0,tiny,found,valid
25109,16953,187,105,2.8,1.0,tiny,found,valid
25110,16953,187,105,8.1,1.0,tiny,found,valid
25111,16953,187,105,4.75,1.0,tiny,found,valid
25112,16953,187,105,6.9,1.0,tiny,found,valid
25113,16953,187,105,4.66,1.0,tiny,found,valid
25114,16953,187,105,1.38,1.0,tiny,found,valid
25115,16953,187,105,1.3,1.0,tiny,found,valid
25116,16953,187,105,1.52,1.0,tiny,found,valid
25117,16953,187,105,1.15,1.0,tiny,found,valid
25118,16953,187,105,1.67,1.0,tiny,found,valid
25119,16953,187,105,1.39,1.0,tiny,found,valid
25120,16953,187,105,1.4,1.0,tiny,found,valid
25121,16953,187,105,1.44,1.0,tiny,found,valid
25122,16953,187,105,1.09,1.0,tiny,found,valid
25123,16953,187,105,2.98,1.0,tiny,found,valid
25124,16953,187,105,1.85,1.0,tiny,found,valid
25125,16953,187,105,0.16,1.0,tiny,found,valid
25126,16953,187,105,0.16,1.0,tiny,found,valid
25127,16953,187,105,0.13,1.0,tiny,found,valid
25128,16953,187,105,0.26,1.0,tiny,found,valid
25129,16953,187,105,0.07,1.0,tiny,found,valid
25130,16953,187,105,0.14,1.0,tiny,found,valid
25131,16953,187,105,0.12,1.0,tiny,found,valid
25133,16953,187,108,1.75,1.0,tiny,found,valid
25134,16953,187,141,0.76,1.0,tiny,found,valid
25135,16953,187,105,2.72,1.0,tiny,found,valid
25136,16953,187,108,2.7,1.0,tiny,found,valid
25137,16953,187,135,91.8,1.0,small,found,valid
25138,16953,187,105,2570.2,3.0,large,found,valid
25139,16953,187,131,1.39,1.0,tiny,found,valid
25140,16953,187,137,1.04,1.0,tiny,found,valid
25141,16953,187,137,85.0,1.0,small,found,valid
25142,16953,187,105,2.93,1.0,tiny,found,valid
25143,16953,187,159,11000.0,4.0,massive,found,valid
25144,16953,187,178,0.71,1.0,tiny,found,valid
25145,16953,187,152,10.29,1.0,small,found,valid
25146,16953,187,193,19.6,1.0,small,found,valid
25147,16953,187,269,15.8,1.0,small,found,valid
25148,16953,187,131,6.44,1.0,tiny,found,valid
25149,16953,187,105,590.8,2.0,medium,found,valid
25150,16953,187,105,433.9,2.0,medium,found,valid
25151,16953,187,105,706.9,2.0,medium,found,valid
25152,16953,187,105,104.1,2.0,medium,found,valid
25153,16953,187,105,115.2,2.0,medium,found,valid
25154,16953,187,105,156.8,2.0,medium,found,valid
25155,16953,187,105,104.2,2.0,medium,found,valid
25156,16953,187,105,110.0,2.0,medium,found,valid
25157,16953,187,105,40.5,1.0,small,found,valid
25158,16953,187,105,26.73,1.0,small,found,valid
25159,16953,187,105,10.64,1.0,small,found,valid
25160,16953,187,105,41.9,1.0,small,found,valid
25161,16953,187,105,22.17,1.0,small,found,valid
25162,16953,187,105,11.21,1.0,small,found,valid
25163,16953,187,105,0.23,1.0,tiny,found,valid
25164,16953,187,105,21.17,1.0,small,found,valid
25165,16953,187,23,46.9,1.0,small,found,valid
25166,16953,187,159,62.9,1.0,small,found,valid
25167,16953,187,159,63.1,1.0,small,found,valid
25168,16953,187,105,25.4,1.0,small,found,valid
25169,16953,187,147,40.0,1.0,small,found,valid
25170,16953,187,105,109.2,2.0,medium,found,valid
25171,16953,187,105,25.9,1.0,small,found,valid
36742,148,130,131,5.034,1.0,tiny,found,missing
25172,16953,187,105,106.1,2.0,medium,found,valid
25173,16953,187,105,26.76,1.0,small,found,valid
25174,16953,187,105,82.1,1.0,small,found,valid
25175,16953,187,105,29.0,1.0,small,found,valid
25176,16953,187,23,98.1,1.0,small,found,valid
25177,16953,187,105,62.8,1.0,small,found,valid
25178,16953,187,105,27.2,1.0,small,found,valid
25179,16953,187,105,22.34,1.0,small,found,valid
25180,16953,187,105,103.0,2.0,medium,found,valid
25181,16953,187,105,35.9,1.0,small,found,valid
25182,16953,187,105,11.46,1.0,small,found,valid
25183,16953,187,105,8.65,1.0,tiny,found,valid
25184,16953,187,105,21.59,1.0,small,found,valid
25185,16953,187,105,14.37,1.0,small,found,valid
25186,16953,187,105,11.0,1.0,small,found,valid
25187,16953,187,105,39.2,1.0,small,found,valid
25188,16953,187,105,2.19,1.0,tiny,found,valid
25189,16953,187,105,8.51,1.0,tiny,found,valid
25190,16953,187,105,2.62,1.0,tiny,found,valid
25191,16953,187,105,5.88,1.0,tiny,found,valid
25192,16953,187,105,3.74,1.0,tiny,found,valid
25193,16953,187,105,3.88,1.0,tiny,found,valid
25194,16953,187,105,1.95,1.0,tiny,found,valid
25195,16953,187,105,1.81,1.0,tiny,found,valid
25196,16953,187,105,3.29,1.0,tiny,found,valid
25197,16953,187,105,2.74,1.0,tiny,found,valid
25198,16953,187,105,3.69,1.0,tiny,found,valid
25199,16953,187,105,7.5,1.0,tiny,found,valid
25200,16953,187,105,5.0,1.0,tiny,found,valid
25201,16953,187,105,4.9,1.0,tiny,found,valid
25202,16953,187,105,2.98,1.0,tiny,found,valid
25203,16953,187,105,9.83,1.0,tiny,found,valid
25204,16953,187,105,6.75,1.0,tiny,found,valid
25205,16953,187,105,5.17,1.0,tiny,found,valid
25206,16953,187,105,5.17,1.0,tiny,found,valid
25207,16953,187,105,4.78,1.0,tiny,found,valid
25208,16953,187,105,5.66,1.0,tiny,found,valid
25209,16953,187,105,8.63,1.0,tiny,found,valid
25210,16953,187,105,3.49,1.0,tiny,found,valid
25211,16953,187,105,8.7,1.0,tiny,found,valid
25212,16953,187,105,6.63,1.0,tiny,found,valid
25213,16953,187,105,6.43,1.0,tiny,found,valid
25214,16953,187,105,9.85,1.0,tiny,found,valid
25215,16953,187,105,6.04,1.0,tiny,found,valid
25216,16953,187,105,5.43,1.0,tiny,found,valid
25217,16953,187,105,8.95,1.0,tiny,found,valid
25218,16953,187,105,3.66,1.0,tiny,found,valid
25219,16953,187,105,5.43,1.0,tiny,found,valid
25220,16953,187,105,7.84,1.0,tiny,found,valid
25221,16953,187,105,8.9,1.0,tiny,found,valid
25222,16953,187,105,2.18,1.0,tiny,found,valid
25223,16953,187,105,5.83,1.0,tiny,found,valid
25224,16953,187,105,5.11,1.0,tiny,found,valid
25225,16953,187,105,1.94,1.0,tiny,found,valid
25226,16953,187,105,5.73,1.0,tiny,found,valid
25227,16953,187,105,4.72,1.0,tiny,found,valid
25228,16953,187,105,9.26,1.0,tiny,found,valid
25229,16953,187,105,7.19,1.0,tiny,found,valid
25230,16953,187,105,6.46,1.0,tiny,found,valid
25231,16953,187,105,2.1,1.0,tiny,found,valid
25232,16953,187,105,5.9,1.0,tiny,found,valid
25233,16953,187,105,9.87,1.0,tiny,found,valid
25234,16953,187,105,4.51,1.0,tiny,found,valid
25235,16953,187,105,6.86,1.0,tiny,found,valid
25236,16953,187,105,9.15,1.0,tiny,found,valid
25237,16953,187,105,2.25,1.0,tiny,found,valid
25238,16953,187,105,6.24,1.0,tiny,found,valid
25239,16953,187,105,6.94,1.0,tiny,found,valid
25240,16953,187,105,4.87,1.0,tiny,found,valid
25241,16953,187,105,2.15,1.0,tiny,found,valid
25242,16953,187,105,4.44,1.0,tiny,found,valid
25243,16953,187,105,9.04,1.0,tiny,found,valid
25244,16953,187,105,7.12,1.0,tiny,found,valid
25245,16953,187,105,3.48,1.0,tiny,found,valid
25246,16953,187,105,4.22,1.0,tiny,found,valid
25247,16953,187,105,11.7,1.0,small,found,valid
25248,16953,187,105,1.16,1.0,tiny,found,valid
25249,16953,187,105,1.09,1.0,tiny,found,valid
25250,16953,187,105,1.09,1.0,tiny,found,valid
25251,16953,187,105,1.01,1.0,tiny,found,valid
25252,16953,187,105,0.84,1.0,tiny,found,valid
25253,16953,187,105,1.13,1.0,tiny,found,valid
25254,16953,187,105,0.87,1.0,tiny,found,valid
25255,16953,187,105,1.1,1.0,tiny,found,valid
25256,16953,187,105,1.15,1.0,tiny,found,valid
25257,16953,187,105,0.68,1.0,tiny,found,valid
25258,16953,187,105,2.09,1.0,tiny,found,valid
25259,16953,187,105,2.39,1.0,tiny,found,valid
25260,16953,187,105,3.48,1.0,tiny,found,valid
25261,16953,187,105,2.72,1.0,tiny,found,valid
25262,16953,187,105,2.91,1.0,tiny,found,valid
25263,16953,187,105,2.31,1.0,tiny,found,valid
25264,16953,187,105,0.97,1.0,tiny,found,valid
25265,16953,187,105,2.74,1.0,tiny,found,valid
25266,16953,187,105,1.81,1.0,tiny,found,valid
25267,16953,187,105,2.01,1.0,tiny,found,valid
25268,16953,187,105,1.7,1.0,tiny,found,valid
25269,16953,187,105,1.31,1.0,tiny,found,valid
25270,16953,187,105,2.98,1.0,tiny,found,valid
25271,16953,187,105,1.26,1.0,tiny,found,valid
25272,16953,187,105,1.9,1.0,tiny,found,valid
25273,16953,187,105,2.41,1.0,tiny,found,valid
25274,16953,187,105,1.83,1.0,tiny,found,valid
25275,16953,187,105,1.56,1.0,tiny,found,valid
25276,16953,187,105,1.73,1.0,tiny,found,valid
25277,16953,187,105,2.31,1.0,tiny,found,valid
25278,16953,187,105,0.42,1.0,tiny,found,valid
25279,16953,187,105,0.51,1.0,tiny,found,valid
25280,16953,187,105,0.47,1.0,tiny,found,valid
25281,16953,187,105,0.45,1.0,tiny,found,valid
25282,16953,187,105,0.63,1.0,tiny,found,valid
25283,16953,187,105,0.74,1.0,tiny,found,valid
25284,16953,187,105,0.65,1.0,tiny,found,valid
25285,16953,187,105,0.39,1.0,tiny,found,valid
25286,16953,187,105,0.53,1.0,tiny,found,valid
